e_t_x,e_t_y,e_t_z,e_r_x,e_r_y,e_r_z,e_r_w,d_t_x,d_t_y,d_t_z,d_r_x,d_r_y,d_r_z,d_r_w,c_t_x,c_t_y,c_t_z,c_r_x,c_r_y,c_r_z
,,,0.009,0.521,0.845,0.121,,,,-0.089,-0.549,-0.807,0.2,,,,,,
0.006000000000000005,0.02400000000000002,0.07700000000000001,-0.016,0.407,0.9,0.157,0.0020000000000000018,-0.0010000000000000009,0.0,-0.093,-0.549,-0.808,0.194,0.015000000000000013,0.0009999999999998899,-0.012999999999999956,0.011,0.004,-0.010000000000000002
-0.0040000000000000036,0.015000000000000013,0.13399999999999998,-0.034,0.575,0.802,0.157,0.0020000000000000018,0.0020000000000000018,0.0,-0.093,-0.548,-0.808,0.194,0.0,0.008000000000000007,-0.0030000000000000027,-0.004,0.002,0.006000000000000002
-0.037000000000000005,0.026000000000000023,0.121,-0.071,0.669,0.713,0.198,0.0,0.0,0.0,-0.092,-0.549,-0.807,0.197,-0.008000000000000007,0.0,0.009000000000000008,-0.014000000000000002,0.001,0.0009999999999999974
0.0050000000000000044,-0.007000000000000006,0.0050000000000000044,-0.04,0.655,0.743,0.131,0.0,-0.0010000000000000009,0.0010000000000000009,-0.091,-0.545,-0.809,0.2,-0.021000000000000005,-0.002000000000000224,0.019999999999999962,0.0,0.007,-0.0019999999999999983
-0.006000000000000005,-0.02400000000000002,-0.07700000000000001,-0.064,0.617,0.766,0.166,0.0,0.0,0.0010000000000000009,-0.089,-0.543,-0.81,0.202,-0.027999999999999997,0.0,0.017000000000000015,0.009000000000000001,-0.006,0.006999999999999999
0.018000000000000016,-0.02100000000000002,-0.13399999999999998,-0.019,0.605,0.784,0.137,0.0,0.0,0.0,-0.086,-0.542,-0.81,0.205,-0.041,0.001000000000000334,0.008000000000000007,0.0010000000000000009,-0.002,0.006
0.00899999999999998,-0.01200000000000001,-0.113,0.009,0.589,0.8,0.118,-0.0010000000000000009,0.0,0.0,-0.087,-0.542,-0.81,0.204,-0.040999999999999995,0.0,-0.006000000000000005,0.0019999999999999983,0.007,-0.0009999999999999992
0.0040000000000000036,-0.0020000000000000018,-0.061,-0.002,0.587,0.8,0.126,0.0030000000000000027,0.0020000000000000018,0.0,-0.09,-0.536,-0.817,0.193,-0.046,0.0019999999999997797,-0.016000000000000014,-0.002999999999999999,0.003,0.002999999999999999
0.0010000000000000009,-0.0010000000000000009,0.005999999999999998,-0.001,0.577,0.808,0.12,0.0030000000000000027,0.0010000000000000009,0.0050000000000000044,-0.125,-0.486,-0.838,0.214,-0.041,-0.0009999999999998899,-0.017000000000000015,0.0,-0.003,0.009000000000000001
-0.0010000000000000009,-0.0030000000000000027,0.0030000000000000027,0.002,0.577,0.807,0.127,0.019000000000000003,0.02200000000000002,0.04400000000000001,-0.134,-0.401,-0.873,0.244,-0.02500000000000001,0.0040000000000000036,-0.013999999999999957,0.014,-0.007,0.018
0.0010000000000000009,0.0,0.0010000000000000009,0.003,0.575,0.808,0.127,0.021999999999999992,0.007000000000000006,0.09899999999999998,-0.071,-0.535,-0.808,0.237,-0.009999999999999995,0.0040000000000000036,-0.010000000000000009,0.0,-0.013,0.0020000000000000018
0.0,-0.0010000000000000009,0.0,0.004,0.575,0.808,0.128,-0.039999999999999994,0.0050000000000000044,0.07200000000000001,0.073,-0.633,-0.763,0.108,0.0,0.0019999999999997797,0.0010000000000000009,-0.002,-0.041999999999999996,0.0009999999999999974
0.0,0.0,0.0,0.005,0.571,0.811,0.125,-0.020000000000000004,-0.01200000000000001,-0.030999999999999972,0.12,-0.61,-0.777,0.099,0.006000000000000005,0.001000000000000334,0.006000000000000005,0.005,-0.067,-0.0049999999999999975
-0.0010000000000000009,0.0010000000000000009,0.0,0.006,0.574,0.81,0.122,-0.013999999999999999,-0.016000000000000014,-0.07000000000000003,0.126,-0.581,-0.8,0.073,0.016,-0.002000000000000224,0.0040000000000000036,0.002,-0.05099999999999999,-0.013000000000000001
0.0,0.0010000000000000009,0.0,0.005,0.57,0.813,0.12,0.0,-0.007000000000000006,-0.09499999999999999,0.136,-0.568,-0.81,0.053,0.021999999999999992,-0.004999999999999893,0.0010000000000000009,0.004,-0.064,-0.009000000000000001
-0.0010000000000000009,0.0020000000000000018,0.0020000000000000018,-0.006,0.556,0.822,0.121,0.0059999999999999915,-0.0020000000000000018,-0.012999999999999998,0.132,-0.535,-0.831,0.08,0.013999999999999999,-0.010000000000000231,-0.006000000000000005,0.0,-0.064,-0.001
-0.011999999999999983,0.006000000000000005,0.005999999999999998,-0.076,0.517,0.841,0.141,0.0020000000000000018,-0.0020000000000000018,0.0010000000000000009,0.114,-0.569,-0.812,0.059,0.0030000000000000027,-0.0019999999999997797,-0.006000000000000005,0.009999999999999998,-0.031000000000000028,-0.006999999999999999
-0.10500000000000001,0.027000000000000024,0.052000000000000005,-0.212,0.516,0.766,0.319,0.0,0.0,0.000999999999999987,0.115,-0.563,-0.816,0.059,-0.011999999999999997,0.008000000000000007,-0.013000000000000012,-0.0009999999999999992,-0.019999999999999962,0.005999999999999999
-0.08800000000000002,0.02200000000000002,0.039999999999999994,-0.265,0.547,0.68,0.409,-0.0010000000000000009,-0.0010000000000000009,0.0,0.116,-0.563,-0.816,0.062,-0.022000000000000006,0.0009999999999998899,-0.009000000000000008,-0.007,-0.015000000000000013,0.006
-0.007999999999999952,-0.01100000000000001,0.015000000000000013,-0.237,0.558,0.714,0.35,-0.0010000000000000009,0.0,0.0010000000000000009,0.115,-0.563,-0.816,0.066,-0.038000000000000006,-0.0019999999999997797,-0.0040000000000000036,-0.005,-0.014000000000000012,0.001
0.063,-0.020000000000000018,-0.06800000000000002,-0.299,0.518,0.719,0.355,0.0,0.0,0.0,0.116,-0.561,-0.817,0.068,-0.04799999999999999,0.0,-0.006000000000000005,0.0,-0.010000000000000009,0.003
0.08799999999999997,-0.015000000000000013,-0.06099999999999999,-0.299,0.508,0.736,0.333,-0.0010000000000000009,-0.0010000000000000009,0.0,0.118,-0.561,-0.816,0.068,-0.035,0.0,-0.008000000000000007,-0.001,0.0,-0.004
0.09000000000000001,-0.009000000000000008,-0.069,-0.313,0.48,0.757,0.313,-0.0010000000000000009,-0.0010000000000000009,-0.001999999999999988,0.137,-0.562,-0.814,0.055,-0.031,-0.0040000000000000036,-0.020999999999999963,-0.001,-0.0040000000000000036,-0.007
0.03699999999999999,-0.0020000000000000018,-0.030000000000000002,-0.309,0.49,0.743,0.336,-0.0049999999999999906,-0.0010000000000000009,-0.015000000000000013,-0.271,0.514,0.814,0.012,-0.025000000000000022,-0.007000000000000117,-0.026000000000000023,0.001,0.007000000000000006,-0.004
-0.0049999999999999906,0.0,0.0020000000000000018,-0.312,0.487,0.748,0.327,-0.007000000000000006,0.0040000000000000036,0.013000000000000012,0.406,-0.272,-0.872,0.004,-0.023999999999999966,-0.008999999999999897,-0.023999999999999994,0.01,0.0010000000000000009,0.020999999999999998
0.0,-0.0010000000000000009,0.0020000000000000018,-0.312,0.482,0.749,0.33,-0.057999999999999996,0.02200000000000002,0.09,0.35,-0.411,-0.841,0.018,-0.007000000000000006,0.0040000000000000036,-0.014999999999999986,0.011,-0.006000000000000005,0.013
-0.0010000000000000009,0.0010000000000000009,-0.0010000000000000009,-0.312,0.484,0.748,0.33,-0.105,0.016000000000000014,0.124,-0.269,0.604,0.749,0.051,0.0020000000000000018,0.008999999999999897,0.0010000000000000009,-0.025,0.0030000000000000027,-0.009
0.0,0.0,0.0,-0.309,0.483,0.75,0.331,-0.059,0.02200000000000002,0.07,-0.338,0.678,0.646,0.092,0.0050000000000000044,-0.002000000000000224,0.017999999999999988,-0.009,0.006000000000000005,-0.002999999999999999
0.0,0.0010000000000000009,0.0010000000000000009,-0.31,0.476,0.754,0.33,0.03899999999999999,-0.020000000000000018,-0.027000000000000024,-0.342,0.623,0.697,0.093,0.01200000000000001,0.001000000000000334,0.027999999999999997,0.007999999999999998,0.007000000000000006,0.0009999999999999992
0.0,0.0,0.0,-0.308,0.476,0.755,0.329,0.076,-0.02100000000000002,-0.08999999999999997,-0.301,0.587,0.75,0.056,0.023999999999999966,-0.001000000000000334,0.025000000000000022,0.01,-0.0010000000000000009,-0.008
0.0,-0.0010000000000000009,0.0010000000000000009,-0.308,0.477,0.754,0.33,0.067,-0.017000000000000015,-0.10300000000000001,-0.27,0.58,0.767,0.039,0.026000000000000023,-0.0019999999999997797,0.019999999999999962,0.003,-0.0010000000000000009,-0.013000000000000001
-0.0010000000000000009,0.0010000000000000009,-0.0010000000000000009,-0.308,0.475,0.757,0.328,0.040999999999999995,-0.0030000000000000027,-0.07100000000000001,-0.237,0.573,0.785,0.007,0.031,-0.0009999999999998899,0.020000000000000018,-0.005,-0.0050000000000000044,0.004
-0.0040000000000000036,0.0030000000000000027,0.0020000000000000018,-0.321,0.441,0.784,0.296,-0.0010000000000000009,0.0020000000000000018,0.009999999999999995,-0.237,0.568,0.787,0.026,0.016999999999999987,-0.0050000000000003375,0.014000000000000012,-0.002,-0.015000000000000013,0.004
-0.06799999999999999,0.016000000000000014,0.039999999999999994,-0.389,0.336,0.803,0.303,-0.0010000000000000009,-0.0010000000000000009,0.0030000000000000027,-0.235,0.569,0.788,0.021,0.007000000000000006,-0.004999999999999893,0.0,0.024,-0.012999999999999956,0.001
-0.158,0.018000000000000016,0.036000000000000004,-0.412,0.427,0.673,0.442,0.0010000000000000009,0.0010000000000000009,0.0,-0.235,0.57,0.787,0.02,-0.0050000000000000044,0.010000000000000231,-0.008000000000000007,-0.016,0.0010000000000000009,-0.001
-0.129,0.02200000000000002,-0.015000000000000001,-0.434,0.44,0.578,0.534,-0.0020000000000000018,-0.0020000000000000018,-0.0010000000000000009,-0.235,0.569,0.788,0.016,-0.01999999999999999,0.0,-0.009000000000000008,-0.012,-0.0030000000000000027,-0.003
0.03799999999999998,-0.013000000000000012,-0.002,-0.39,0.446,0.662,0.459,-0.0010000000000000009,0.0010000000000000009,0.0,-0.238,0.568,0.788,0.012,-0.034,-0.002000000000000224,-0.01200000000000001,0.009000000000000001,-0.0030000000000000027,0.001
0.10200000000000004,-0.02300000000000002,-0.02,-0.378,0.471,0.69,0.399,-0.0010000000000000009,0.0,0.0,-0.24,0.567,0.788,0.004,-0.03300000000000003,0.002000000000000224,-0.01699999999999996,0.003,-0.0020000000000000018,-0.001
0.12599999999999997,-0.018000000000000016,-0.02,-0.338,0.477,0.726,0.363,0.0,0.0,0.0,-0.242,0.567,0.787,0.001,-0.020999999999999963,-0.002000000000000224,-0.02200000000000002,0.002,0.0050000000000000044,0.0
0.09500000000000001,-0.0040000000000000036,-0.033,-0.307,0.488,0.745,0.335,0.0010000000000000009,0.0,0.0,-0.241,0.567,0.788,0.007,-0.019000000000000017,-0.0030000000000001137,-0.034,-0.001,0.0030000000000000027,-0.009999999999999998
-0.008000000000000007,-0.0010000000000000009,0.0,-0.323,0.471,0.755,0.323,-0.00399999999999999,0.0030000000000000027,0.0040000000000000036,0.256,-0.519,-0.816,0.003,-0.010000000000000009,-0.005999999999999783,-0.025999999999999995,-0.006,0.007000000000000006,0.006
-0.0010000000000000009,-0.0010000000000000009,0.0010000000000000009,-0.315,0.48,0.747,0.335,-0.015000000000000006,0.008000000000000007,0.044,0.302,-0.334,-0.892,0.045,0.006000000000000005,0.0019999999999997797,-0.01100000000000001,0.003,0.009999999999999953,0.005999999999999999
0.0,-0.0010000000000000009,0.0010000000000000009,-0.316,0.479,0.748,0.334,-0.003999999999999997,0.025000000000000022,0.149,0.212,-0.548,-0.803,0.098,0.018000000000000016,0.01100000000000012,0.0,0.003,0.020000000000000018,0.0
-0.0020000000000000018,0.0010000000000000009,-0.0010000000000000009,-0.313,0.477,0.748,0.338,0.008,0.03400000000000003,0.15200000000000002,0.107,-0.674,-0.718,0.136,0.019000000000000017,0.008000000000000007,0.015000000000000013,-0.01,0.014000000000000012,-0.008
0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,-0.31,0.476,0.749,0.341,-0.04,-0.0050000000000000044,0.013000000000000012,0.224,-0.654,-0.722,0.022,0.01699999999999996,-0.0009999999999998899,0.028999999999999998,-0.011,0.0040000000000000036,-0.004
0.0,0.0,0.0010000000000000009,-0.309,0.471,0.753,0.34,0.025999999999999995,-0.028000000000000025,-0.09800000000000003,0.162,-0.628,-0.76,0.034,0.02300000000000002,-0.002000000000000224,0.048000000000000015,-0.0010000000000000009,-0.0030000000000000027,0.004
-0.0010000000000000009,0.0,0.0,-0.308,0.472,0.754,0.337,-0.000999999999999994,-0.026000000000000023,-0.155,-0.277,0.591,0.758,0.009,0.032,-0.004999999999999893,0.03899999999999998,0.011000000000000001,0.0010000000000000009,-0.011
0.0,0.0,-0.0010000000000000009,-0.308,0.476,0.754,0.332,0.028000000000000004,-0.010000000000000009,-0.11199999999999999,-0.249,0.574,0.78,0.017,0.037000000000000005,-0.0019999999999997797,0.02400000000000002,0.003,-0.0020000000000000018,-0.004
0.0010000000000000009,0.0,-0.0020000000000000018,-0.301,0.456,0.778,0.311,0.02099999999999999,-0.0010000000000000009,-0.030000000000000013,0.187,-0.573,-0.797,0.032,0.033,-0.0050000000000003375,0.013999999999999957,0.002,0.0,-0.005000000000000001
-0.017,0.0050000000000000044,0.023,-0.305,0.19,0.909,0.21,-0.0010000000000000009,-0.0010000000000000009,0.007000000000000006,0.203,-0.561,-0.803,0.013,0.02399999999999998,-0.0040000000000000036,0.0030000000000000027,0.009999999999999998,0.009000000000000008,-0.0010000000000000009
-0.056999999999999995,0.016000000000000014,0.151,-0.211,0.439,0.832,0.265,-0.0010000000000000009,0.0,0.0010000000000000009,0.204,-0.56,-0.803,0.015,0.007000000000000006,0.007000000000000117,-0.0040000000000000036,0.005000000000000001,0.007000000000000006,0.004
-0.059,0.010000000000000009,0.14700000000000002,-0.215,0.595,0.722,0.28,0.0,0.0010000000000000009,0.0,0.204,-0.564,-0.8,0.014,0.0,0.0040000000000000036,-0.0040000000000000036,-0.012,0.013999999999999957,-0.0019999999999999983
