e_t_x,e_t_y,e_t_z,e_r_x,e_r_y,e_r_z,e_r_w,d_t_x,d_t_y,d_t_z,d_r_x,d_r_y,d_r_z,d_r_w,c_t_x,c_t_y,c_t_z,c_r_x,c_r_y,c_r_z,c_r_w
,,,-0.29,0.504,0.748,0.32,,,,0.235,-0.372,-0.895,0.068,,,,,,,
0.0,0.0,0.0009999999999999974,-0.293,0.502,0.749,0.318,-0.056,0.025000000000000022,0.09699999999999998,0.232,-0.496,-0.835,0.056,-0.0030000000000000027,0.0019999999999997797,-0.014999999999999986,0.004,0.007000000000000006,0.006000000000000002,0.0030000000000000027
0.0,0.0,0.0,-0.292,0.502,0.749,0.318,-0.066,0.020000000000000018,0.121,0.247,-0.619,-0.746,0.02,0.0040000000000000036,0.010000000000000231,-0.0020000000000000018,-0.017,0.010000000000000009,-0.004,0.0040000000000000036
0.0,0.0,-0.0009999999999999974,-0.291,0.502,0.75,0.319,-0.03899999999999999,0.02299999999999991,0.07900000000000001,-0.231,0.691,0.685,0.006,0.0030000000000000027,0.0009999999999998899,0.01200000000000001,-0.012,-0.006000000000000005,0.0009999999999999974,-0.0030000000000000027
0.0,0.0,0.0009999999999999974,-0.29,0.498,0.751,0.321,-0.020000000000000018,-0.008999999999999897,-0.010000000000000009,-0.283,0.665,0.687,0.075,0.0050000000000000044,-0.002000000000000224,0.03,0.0010000000000000009,-0.006000000000000005,-0.0009999999999999974,-0.0020000000000000018
0.0,0.0,0.0010000000000000009,-0.288,0.494,0.755,0.321,0.049000000000000016,-0.028000000000000025,-0.07500000000000001,-0.273,0.621,0.733,0.048,0.01699999999999996,-0.0029999999999996696,0.032,0.008,-0.009000000000000008,-0.0030000000000000027,-0.0040000000000000036
-0.0010000000000000009,0.0010000000000000009,0.0,-0.288,0.494,0.756,0.319,0.053,-0.018000000000000016,-0.10399999999999998,-0.299,0.586,0.75,0.073,0.028000000000000025,0.0009999999999998899,0.02799999999999997,-0.002999999999999999,-0.007999999999999952,-0.009,-0.0030000000000000027
0.0010000000000000009,0.0,0.0,-0.289,0.494,0.756,0.318,0.061,-0.014000000000000012,-0.099,-0.306,0.57,0.759,0.074,0.028999999999999998,-0.006000000000000227,0.020000000000000018,0.014,-0.018000000000000016,-0.009,-0.009000000000000008
-0.0010000000000000009,0.0020000000000000018,0.0,-0.291,0.49,0.758,0.317,0.025,-0.0020000000000000018,-0.023999999999999994,-0.269,0.572,0.773,0.061,0.023999999999999994,-0.0019999999999997797,0.010000000000000009,0.002999999999999999,-0.038000000000000034,-0.002,-0.018000000000000016
-0.001999999999999974,0.0010000000000000009,0.0010000000000000009,-0.294,0.479,0.77,0.301,0.0010000000000000009,0.0020000000000000018,0.0010000000000000009,-0.282,0.566,0.772,0.059,0.016000000000000014,-0.004999999999999893,-0.0030000000000000027,0.026000000000000002,-0.04199999999999998,-0.016,-0.02400000000000002
-0.020000000000000018,0.0050000000000000044,0.009000000000000001,-0.31,0.434,0.79,0.301,0.0,-0.0010000000000000009,0.0010000000000000009,-0.28,0.567,0.772,0.059,0.0030000000000000027,0.0029999999999996696,-0.017000000000000015,-0.006,-0.040000000000000036,-0.004,-0.02400000000000002
-0.091,0.02300000000000002,0.006999999999999999,-0.354,0.455,0.709,0.406,-0.0010000000000000009,0.0,0.0010000000000000009,-0.281,0.565,0.774,0.056,-0.01200000000000001,0.008000000000000007,-0.023999999999999966,-0.008,-0.03199999999999992,0.004,-0.02200000000000002
-0.09499999999999997,0.018000000000000016,-0.014000000000000002,-0.397,0.439,0.627,0.507,0.0,-0.0010000000000000009,0.0,-0.282,0.565,0.773,0.054,-0.026999999999999996,0.0030000000000001137,-0.028000000000000025,-0.009000000000000001,-0.03400000000000003,0.0019999999999999983,-0.02499999999999991
